web-scraper-order,web-scraper-start-url,listing_link,listing_link-href,name,num_of_views,num_of_watchers,num_of_msgs,price,about_listing,brand,model,categories,year_of_make,made_in
1606583660-256,https://reverb.com/shop/randys-gear-locker-4?page=3,"11% price dropMartin  D12E Road Series Acoustic-Electric in Natural w/CaseFree Shipping$1,099.99$989.99Mint",https://reverb.com/item/36244853-martin-d12e-road-series-acoustic-electric-in-natural-w-case,Martin  D12E Road Series Acoustic-Electric in Natural w/Case,100,0,,$989.99,"Please see photos and message or call us with any questions regarding pricing
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
Serial#2383899
Tech Specs
String Type:Steel
Number of Strings:6
Body Shape:Dreadnought
Left-/Right-handed:Right-handed
Color:Natural
Finish:Gloss
Top Wood:Sitka Spruce
Back & Sides Wood:Sapele
Body Bracing:X-bracing
Binding:Black
Neck Wood:Select Hardwood
Neck Shape:Performing Artists
Radius:16""
Fingerboard Material:Richlite
Fingerboard Inlay:Mother-of-pearl Dots, 28 Style
Number of Frets:20
Scale Length:25.4""
Tuning Machines:Nickel Open Gear
Bridge Material:Richlite
Nut/Saddle Material:White Corian/White Tusq
Nut Width:1.75""
Electronics:Fishman MX-T
Strings:Lifespan 2.0 92/8 Phosphor Bronse, .013-.056
Case Included:Softshell Case


read more…",Martin,D12E Road Series Acoustic-Electric,Built-in Electronics,,
1606583528-229,https://reverb.com/shop/randys-gear-locker-4?page=4,"Paul Reed Smith McCarty 594 *Artist Package* w/Brazilian Rosewood in Copperhead w/OHSC+FREE ShippingFree Shipping$4,399Mint",https://reverb.com/item/35813797-paul-reed-smith-mccarty-594-artist-package-w-brazilian-rosewood-in-copperhead-w-ohsc-free-shipping,Paul Reed Smith McCarty 594 *Artist Package* w/Brazilian Rosewood in Copperhead w/OHSC+FREE Shipping,565,18,2.0,"$4,399","Please see photos and message or call us with any pricing questionsor for a detailed ""on hand"" description.C&M Music Center4543 Johnston St.Lafayette, LA 70503*FREE SHIPPING - USA ONLY*C&M Music Center is a proud Authorized PRS Dealer.WAS $5199.99!BUY IT NOW $4399.99!You are viewing serial 0282586This guitar weighs 8lbs 8oz.This guitar ships FREE with its included PRS Paisley Artist Package Hard Shell case!Brand new condition, this is not a demo model! Taken out of the box for pictures.Tech Specs
Body Type: Solidbody
Body Shape: McCarty 594
Left-/Right-handed: Right-handed
Number of Strings: 6
Body Material: Mahogany
Top Material: Figured Maple *Artist Grade Top*
Body Finish: Gloss Acrylic Urethane
Color: Copperhead
Neck Material: Mahogany
Neck Shape: Pattern Vintage
Radius: 10""
Fingerboard Material: Brazilian Rosewood
Fingerboard Inlay: PRS Birds
Number of Frets: 22, Medium Jumbo
Scale Length: 24.594""
Nut Material: Bone
Bridge/Tailpiece: PRS 2-Piece Stoptail
Tuners: PRS Phase III Locking Tuners
Neck Pickup: 58/15 LT Bass Humbucker
Bridge Pickup: 58/15 LT Treble Humbucker
Controls: 2 x volume, 2 x tone (push/pull coil tap), 3-way toggle pickup switch
Strings: .010-.046
Case Included: Paisley Hardshell Case
  
 
read more…",Paul Reed Smith,McCarty 594 Artist Package,Solid Body,,
1606583495-222,https://reverb.com/shop/randys-gear-locker-4?page=4,"10% price dropMartin DSS-D15M Streetmaster in Mahogany Burst w/FREE ShippingFree Shipping$1,399$1,259.99Mint",https://reverb.com/item/35776922-martin-dss-d15m-streetmaster-in-mahogany-burst-w-free-shipping,Martin DSS-D15M Streetmaster in Mahogany Burst w/FREE Shipping,557,6,,"$1,259.99","Please see photos and message or call us with and pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
This guitar is serial number 2367060.
This guitar ships FREE with its included Martin Deluxe Gig Bag.
Brand new condition, FRESH from Martin.
Tech Specs
String Type:Steel
Number of Strings:6
Body Shape:Round Shoulder Dreadnought
Left-/Right-handed:Right-handed
Color:Mahogany Burst
Finish:Satin
Top Wood:Mahogany
Back & Sides Wood:Mahogany
Body Bracing:X-bracing
Neck Wood:Mahogany
Neck Shape:Modified Low Oval
Radius:16""
Fingerboard Material:Katalox
Fingerboard Inlay:Abalone Diamonds and Squares
Number of Frets:20
Scale Length:25.4""
Tuning Machines:Golden Age Relic Nickel
Bridge Material:Katalox
Nut/Saddle Material:Bone/Bone
Nut Width:1.6875""
Strings:Lifespan 2.0 92/8 Phosphor Bronse, .013-.056
Case Included:Gig Bag

read more…",Martin,DSS-D15M Streetmaster,Dreadnought,,
1606583185-161,https://reverb.com/shop/randys-gear-locker-4?page=7,Roc N Soc Nitro Hydraulic Throne in RedFree Shipping$199.99Brand New,https://reverb.com/item/34995078-roc-n-soc-nitro-hydraulic-throne-in-red,Roc N Soc Nitro Hydraulic Throne in Red,70,1,,$199.99,"Please contact with any questions!

The Roc-n-Soc Nitro Rider drum throne is the cure for your aching you-know-what. If you're struggling with a throne that's past its expiration date, it's time to invest in your backside. Seriously, the Nitro Rider throne sports a gas shock absorber, so your back stays fatigue-free. The ergonomically cushioned seat spins, so your spine doesn't have to. And there's an easy-to-use gas lift for quick height adjustments. For comfort and durability at a great price, its tough to beat Roc-n-Soc's Nitro Rider.

Brand New!
FREE SHIPPING! Tech SpecsSeat Type:SaddleLegs:Double-bracedHeight:18"" - 24""
read more…",,Nitro Hydraulic Throne,Thrones,,
1606583626-249,https://reverb.com/shop/randys-gear-locker-4?page=3,"11% price dropMartin D28 in Natural w/ OHSC + FREE ShippingFree Shipping$2,899.99$2,609.99Mint",https://reverb.com/item/36109818-martin-d28-in-natural-w-ohsc-free-shipping,Martin D28 in Natural w/ OHSC + FREE Shipping,177,2,,"$2,609.99","Please message us with any questions.
The guitar shown is the exact one for sale
This D28 is FRESH from Martin, comes with its original hard shell case and full warranty.
Serial #2400224
Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
SPECS

String Type: Steel
Number of Strings: 6
Body Shape: Dreadnought
Left-/Right-handed: Right-handed
Color: Natural
Finish: Gloss
Top Wood: Sitka Spruce with Aging Toner
Back & Sides Wood: East Indian Rosewood
Body Bracing: Forward Shifted X brace
Binding: Antique white
Neck Wood: Select Hardwood
Neck Shape: Modified Low Oval, High Performance Taper
Radius: 16""
Fingerboard Material: Ebony
Fingerboard Inlay: Mother-of-pearl dots
Number of Frets: 20
Scale Length: 25.4""
Tuning Machines: Nickel open gear
Bridge Material: Ebony
Nut/Saddle Material: Bone/Bone
Nut Width: 1.75""
Strings: 92/8 Phosphor Bronze Medium
Case Included: Hardshell case
read more…",Martin,Standard Series Reimagined D-28,Dreadnought,,
1606583180-160,https://reverb.com/shop/randys-gear-locker-4?page=7,"Martin D18 Natural w/OHSC + Free ShipFree Shipping$2,499.99Brand New",https://reverb.com/item/34891578-martin-d18-natural-w-ohsc-free-ship,Martin D18 Natural w/OHSC + Free Ship,67,1,,"$2,499.99","Please message with any questions!
The guitar shown is the exact one for sale, you are looking at serial #2380158
FRESH from Martin, this D-18 ships FREE with its included hard shell case.
Brand new condition, comes with full warranty
Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
--SPECS--
String Type: Steel
Number of Strings: 6
Body Shape: Dreadnought 14-Fret
Body Style: No Cutaway
Left-/Right-handed: Right-handed
Color: Natural
Finish: Gloss
Top Wood: Solid Spruce
Back & Sides Wood: Solid Mahogany
Body Bracing: X Scalloped
Binding: Tortoise-colored Binding
Neck Wood: Hardwood
Fingerboard Material: Ebony
Fingerboard Inlay: Old Style 18 Inlays
Number of Frets: 20
Scale Length: 25.4""
Tuning Machines: Nickel Tuners with Butterbean Knobs
Bridge Material: Ebony
Nut/Saddle Material: Bone
Nut Width: 1.75""
Strings: Martin Studio Performance Lifespan Phosphor Bronze Medium Gauge
Case Included: Hardshell
Body Length: 20""
Body Width: 15.6""
Body Depth: 4.8""
Overall Length: 40.5""


read more…",Martin,D18,Dreadnought,,
1606583031-130,https://reverb.com/shop/randys-gear-locker-4?page=8,Fender Player Series Telecaster w/Maple Neck in Tide Pool Blue w/FREE ShippingIn 2 Other CartsFree Shipping$649.99Mint,https://reverb.com/item/34558881-fender-player-series-telecaster-w-maple-neck-in-tide-pool-blue-w-free-shipping,Fender Player Series Telecaster w/Maple Neck in Tide Pool Blue w/FREE Shipping,446,14,4.0,$649.99,"Please see photos and message or call us with any questions regarding pricing
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
NOW 10% OFF!!
Weight: 7lbs 11oz
Serial: MX20040992
--TECH SPECS--
Body Type:Solidbody
Body Shape:Telecaster
Left-/Right-handed:Right-handed
Number of Strings:6
Body Material:Alder
Body Finish:Gloss Polyester
Color:Tidepool
Neck Material:Maple
Neck Shape:Modern C
Radius:9.5""
Fingerboard Material:Maple
Fingerboard Inlay:Dots
Number of Frets:22, Medium Jumbo
Scale Length:25.5""
Nut Width:1.650""
Nut Material:Synthetic Bone
Bridge/Tailpiece:6-saddle String-thru-body with Bent Steel Saddles
Tuners:Fender Standard Cast/Sealed
Neck Pickup:Player Series Alnico V Tele Single-coil
Bridge Pickup:Player Series Alnico V Tele Single-coil
Controls:1 x master volume, 1 x master tone, 3-way blade pickup switch
Strings:Fender NPS, .009-.042
read more…",Fender,Player Telecaster with Maple Fretboard,Solid Body,,
1606582584-52,https://reverb.com/shop/randys-gear-locker-4?page=11,10% price dropPaul Reed Smith SE Custom 24 35th Anniversary in Black Gold Burst w/Gig Bag +FREE SHIPFree Shipping$999$899.99Mint,https://reverb.com/item/33228955-paul-reed-smith-se-custom-24-35th-anniversary-in-black-gold-burst-w-gig-bag-free-ship,Paul Reed Smith SE Custom 24 35th Anniversary in Black Gold Burst w/Gig Bag +FREE SHIP,218,5,,$899.99,"Please see photos and message or call us with any pricing questionsor for a detailed ""on hand"" description.C&M Music Center4543 Johnston St.Lafayette, LA 70503*FREE SHIPPING - USA ONLY*NOW 10% OFF!!
You are looking at serial# B48047
Weight: 8lbs 12oz

The PRS 35th Anniversary SE Custom 24 is here to celebrate 35 
years of guitar making and innovation. Designed around the one that 
started it all, the Custom 24, this limited-edition model captures the 
foundational elements of an iconic model and adds the musical 
functionality of the Paul’s Guitar, creating a new, versatile platform. 
The 35th Anniversary SE Custom 24 features TCI “S” treble and bass 
pickups with two mini-toggle switches that allow players to put either 
or both pickups in humbucking or true single-coil mode. The clarity and 
unique tones of these vintage-inspired pickups are both big and nuanced,
 so players can easily find their sweet spot.Additional
 features include a 24-fret wide thin neck, abalone “old school” birds, 
and PRS’s patented tremolo design. Only 3,500 of this model will be made
 to celebrate 35 years of PRS Guitars. Get your hands on one today. Body Type: SolidbodyBody Shape: SE Custom 24Left-/Right-handed: Right-handedNumber of Strings: 6Body Material: MahoganyTop Material: Flamed Maple veneerBody Finish: GlossColor: Black Gold BurstNeck Material: MapleNeck Shape: Wide ThinRadius: 10""Fingerboard Material: RosewoodFingerboard Inlay: PRS BirdsNumber of Frets: 24Scale Length: 25""Nut Width: 1.6875""Nut Material: Synthetic/Bronze powder blendBridge/Tailpiece: PRS Molded TremoloTuners: PRS DesignedNeck Pickup: PRS TCI ""S"" HumbuckerBridge Pickup: PRS TCI ""S"" HumbuckerControls: 1 x master volume, 1 x master tone, 2 x coil split toggle switches, 3-way toggle switchStrings: D'Addario, .009-.042Case Included: Gig Bag



read more…",Paul Reed Smith,SE Custom 24 35th Anniversary,Solid Body,,
1606582665-69,https://reverb.com/shop/randys-gear-locker-4?page=11,Fender Player Series Jazz Bass with Pau Ferro Fretboard in Capri Orange w/FREE ShippingFree Shipping$649.99Mint,https://reverb.com/item/33738926-fender-player-series-jazz-bass-with-pau-ferro-fretboard-in-capri-orange-w-free-shipping,Fender Player Series Jazz Bass with Pau Ferro Fretboard in Capri Orange w/FREE Shipping,586,28,1.0,$649.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
NOW 10% OFF!!
The serial # is MX19182512.
Weight: 9.0lbs
This guitar ships FREE!
--TECH SPECS--
Body Shape:Jazz
Left-/Right-handed:Right-handed
Number of Strings:4
Color:Capri Orange
Body Finish:Gloss Polyester
Body Material:Alder
Neck Material:Maple
Neck Shape:Modern C
Radius:9.5""
Fingerboard Material:Pau Ferro
Fingerboard Inlay:White Dots
Number of Frets:20, Medium Jumbo
Scale Length:34""
Nut Width:1.5""
Nut Material:Synthetic Bone
Bridge/Tailpiece:4-saddle standard
Tuners:Fender Standard Open-gear
Middle Pickup:Player Series Alnico 5 J Single-coil
Bridge Pickup:Player Series Alnico 5 J Single-coil
Controls:2 x volume, 1 x master tone
Strings:Fender, .045-.105


read more…",Fender,Player Jazz Bass with Pau Ferro Fretboard,4-String,,
1606582963-117,https://reverb.com/shop/randys-gear-locker-4?page=9,Fender Player Stratocaster HSS w/Maple Neck in Buttercream w/FREE ShippingFree Shipping$679.99Mint,https://reverb.com/item/34659712-fender-player-stratocaster-hss-w-maple-neck-in-buttercream-w-free-shipping,Fender Player Stratocaster HSS w/Maple Neck in Buttercream w/FREE Shipping,785,23,,$679.99,"Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
The serial # is MX20056625
Weight: 7lbs 12ozFRESH from Fender!!
Body Type: Solidbody
Body Shape: Stratocaster
Left-/Right-handed: Right-handed
Number of Strings: 6
Body Material: Alder
Body Finish: Gloss Polyester
Color: Buttercream
Neck Material: Maple
Neck Shape: Modern C
Radius: 9.5""
Fingerboard Material: Maple
Fingerboard Inlay: Dots
Number of Frets: 22, Medium Jumbo
Scale Length: 25.5""
Nut Width: 1.650""
Nut Material: Synthetic Bone
Bridge/Tailpiece: 2-piece Synchronized Tremolo with Bent Steel Saddles
Tuners: Fender Standard Cast/Sealed
Neck Pickup: Player Series Alnico V Strat Single-coil
Middle Pickup: Player Series Alnico V Strat Single-coil
Bridge Pickup: Player Series Alnico 2 Humbucking
Controls: 1 x master volume, 2 x tone (neck/middle, bridge), 5-way blade pickup switch
Strings: Fender NPS, .009-.042read more…",Fender,Player Stratocaster with Maple Fretboard,Solid Body,,
1606582939-112,https://reverb.com/shop/randys-gear-locker-4?page=9,"Fender Ultra Stratocaster w/Maple Neck in Ultra Burst w/OHSCIn 1 Other CartFree Shipping$1,799.99Mint",https://reverb.com/item/34249810-fender-ultra-stratocaster-w-maple-neck-in-ultra-burst-w-ohsc,Fender Ultra Stratocaster w/Maple Neck in Ultra Burst w/OHSC,411,3,,"$1,799.99","Please see photos and message or call us with any pricing questions
or for a detailed ""on hand"" description.
C&M Music Center
4543 Johnston St.
Lafayette, LA 70503
*FREE SHIPPING - USA ONLY*
You are looking at serial #US20020398
Fender's 5th-gen noiseless pickups, called Ultra Noiseless, land you all the spanky, quacky Strat goodness without any annoying hum. Seriously — plug it into a Plexi and crank it. The Ultra Noiseless Vintage Strat pickups remain full of character and light on noise. The American Ultra Strat has a silky-smooth 5-way switch that gives you loads of tones to choose from. When you engage the volume knob's S-1 Switch, you can add neck-position tones to positions 1 and 2 — position 1 giving you bridge and neck pickups together, position 2 giving you all three pickups at once. 
Brand new condition, taken out of the box for pictures only!This guitar ships FREE with its included hard shell case!

Tech Specs Body Type: Solidbody 




Body Shape: American Ultra Stratocaster 



Left-/Right-handed: Right-handed 



Number of Strings: 6 



Body Material: Alder 



Body Finish: Gloss Polyurethane 



Color: Ultraburst 



Neck Material: Maple 



Neck Shape: Modern D 



Radius: 10""-14"" compound 



Fingerboard Material: Maple 



Fingerboard Inlay: Black Pearloid Dots 



Number of Frets: 22, Medium Jumbo 



Scale Length: 25.5"" 



Nut Width: 1.685"" 



Nut Material: Bone 



Bridge/Tailpiece: 2-Point Deluxe Synchronized Tremolo 



Tuners: Fender Deluxe Die-cast Sealed Locking 



Neck Pickup: Ultra Noiseless Vintage Strat Single-coil 



Middle Pickup: Ultra Noiseless Vintage Strat Single-coil 



Bridge Pickup: Ultra Noiseless Vintage Strat Single-coil 



Controls: 1 x master volume (with S-1 switch), 2 x tone, 5-way blade pickup switch 



Strings: Fender NPS, .009-.042 



Case Included: Hardshell Case 
read more…",Fender,American Ultra Stratocaster with Maple Fretboard,Solid Body,,
